49.55258, 14.08279, 
49.55192, 14.08281, 
49.55149, 14.08276, 
49.55027, 14.08243, 
49.54929, 14.08220, 
49.54821, 14.08201, 
49.54405, 14.08139, 
49.54233, 14.08128, 
49.54009, 14.08131, 
49.53884, 14.08130, 
49.53819, 14.08122, 
49.53719, 14.08103, 
49.53595, 14.08064, 
49.53528, 14.08036, 
49.53464, 14.08002, 
49.53382, 14.07950, 
49.53299, 14.07894, 
49.52714, 14.07478, 
49.52501, 14.07329, 
49.52469, 14.07309, 
49.52436, 14.07292, 
49.52389, 14.07276, 
49.52350, 14.07260, 
49.52321, 14.07253, 
49.52273, 14.07247, 
49.52199, 14.07249, 
49.52075, 14.07258, 
49.51347, 14.07301, 
49.51216, 14.07310, 
49.51172, 14.07316, 
49.51129, 14.07328, 
49.51072, 14.07355, 
49.50931, 14.07427, 
49.50858, 14.07449, 
49.50804, 14.07454, 
49.50766, 14.07453, 
49.50358, 14.07397, 
49.50218, 14.07382, 
49.49390, 14.07272, 
49.49223, 14.07246, 
49.49081, 14.07229, 
49.48933, 14.07205, 
49.48872, 14.07190, 
49.48679, 14.07125, 
49.48644, 14.07109, 
49.48610, 14.07100, 
49.48590, 14.07090, 
49.48562, 14.07080, 
49.48518, 14.07067, 
49.48490, 14.07062, 
49.48428, 14.07062, 
49.48382, 14.07066, 
49.48108, 14.07074, 
49.48069, 14.07078, 
49.47818, 14.07124, 
49.47788, 14.07129, 
49.47741, 14.07131, 
49.47684, 14.07130, 
49.47341, 14.07100, 
49.47195, 14.07085, 
49.47152, 14.07075, 
49.46822, 14.06977, 
49.46789, 14.06964, 
49.46743, 14.06941, 
49.46620, 14.06871, 
49.46601, 14.06866, 
49.46585, 14.06865, 
49.46524, 14.06877, 
49.46502, 14.06876, 
49.46405, 14.06864, 
49.46049, 14.06808, 
49.46007, 14.06793, 
49.45989, 14.06782, 
49.45826, 14.06666, 
49.45759, 14.06614, 
49.45689, 14.06554, 
49.45283, 14.06162, 
49.45135, 14.06022, 
49.45099, 14.05991, 
49.45066, 14.05970, 
49.44973, 14.05926, 
49.44713, 14.05815, 
49.44519, 14.05727, 
49.44470, 14.05705, 
49.44421, 14.05678, 
49.43922, 14.05289, 
49.43890, 14.05268, 
49.43821, 14.05230, 
49.43729, 14.05189, 
49.43682, 14.05172, 
49.43635, 14.05159, 
49.43402, 14.05110, 
49.43307, 14.05087, 
49.43208, 14.05046, 
49.43098, 14.04989, 
49.43001, 14.04923, 
49.42900, 14.04841, 
49.42819, 14.04762, 
49.42771, 14.04709, 
49.42617, 14.04503, 
49.42541, 14.04386, 
49.42319, 14.04063, 
49.42189, 14.03923, 
49.42109, 14.03860, 
49.42029, 14.03805, 
49.41936, 14.03761, 
49.41834, 14.03717, 
49.41727, 14.03695, 
49.41585, 14.03691, 
49.41450, 14.03713, 
49.41303, 14.03770, 
49.41276, 14.03780, 
49.41259, 14.03782, 
49.40888, 14.03944, 
49.40551, 14.04051, 
49.39793, 14.04268, 
49.39700, 14.04299, 
49.39596, 14.04366, 
49.39486, 14.04450, 
49.39394, 14.04541, 
49.39222, 14.04703, 
49.39140, 14.04764, 
49.39053, 14.04808, 
49.38955, 14.04846, 
49.38673, 14.04903, 
49.38423, 14.04963, 
49.37522, 14.05205, 
49.37057, 14.05333, 
49.36456, 14.05495, 
49.36282, 14.05528, 
49.36129, 14.05545, 
49.36008, 14.05549, 
49.35859, 14.05543, 
49.35768, 14.05533, 
49.35644, 14.05514, 
49.35524, 14.05491, 
49.35332, 14.05445, 
49.35157, 14.05407, 
49.35104, 14.05401, 
49.35047, 14.05402, 
49.34999, 14.05409, 
49.34954, 14.05419, 
49.34907, 14.05436, 
49.34862, 14.05457, 
49.34817, 14.05483, 
49.34774, 14.05515, 
49.34702, 14.05579, 
49.34680, 14.05602, 
49.34640, 14.05653, 
49.34596, 14.05713, 
49.34552, 14.05779, 
49.34496, 14.05864, 
49.34415, 14.05993, 
49.34325, 14.06145, 
49.34222, 14.06330, 
49.34174, 14.06420, 
49.34137, 14.06498, 
49.34104, 14.06578, 
49.34072, 14.06665, 
49.34044, 14.06752, 
49.34022, 14.06833, 
49.34000, 14.06923, 
49.33985, 14.07003, 
49.33906, 14.07465, 
49.33891, 14.07534, 
49.33872, 14.07614, 
49.33844, 14.07706, 
49.33827, 14.07755, 
49.33809, 14.07802, 
49.33774, 14.07886, 
49.33743, 14.07950, 
49.33707, 14.08016, 
49.33640, 14.08120, 
49.33561, 14.08251, 
49.33531, 14.08303, 
49.33502, 14.08358, 
49.33449, 14.08471, 
49.33416, 14.08551, 
49.33385, 14.08635, 
49.33350, 14.08740, 
49.33318, 14.08852, 
49.32923, 14.10401, 
49.32892, 14.10512, 
49.32858, 14.10624, 
49.32795, 14.10810, 
49.32749, 14.10936, 
49.32686, 14.11088, 
49.32642, 14.11188, 
49.32585, 14.11310, 
49.32514, 14.11447, 
49.32404, 14.11637, 
49.32357, 14.11714, 
49.32285, 14.11822, 
49.32211, 14.11926, 
49.32123, 14.12045, 
49.32060, 14.12136, 
49.31997, 14.12247, 
49.31970, 14.12301, 
49.31945, 14.12360, 
49.31904, 14.12465, 
49.31859, 14.12586, 
49.31642, 14.13194, 
49.31608, 14.13278, 
49.31569, 14.13351, 
49.31540, 14.13393, 
49.31501, 14.13440, 
49.31455, 14.13484, 
49.31107, 14.13734, 
49.31083, 14.13754, 
49.31039, 14.13781, 
49.30994, 14.13803, 
49.30962, 14.13814, 
49.30903, 14.13822, 
49.30862, 14.13822, 
49.30834, 14.13819, 
49.30806, 14.13811, 
49.30697, 14.13776, 
49.30566, 14.13729, 
49.30526, 14.13719, 
49.30495, 14.13714, 
49.30464, 14.13713, 
49.30432, 14.13716, 
49.30410, 14.13721, 
49.30372, 14.13731, 
49.30348, 14.13742, 
49.30326, 14.13754, 
49.30286, 14.13781, 
49.30239, 14.13825, 
49.30216, 14.13850, 
49.30180, 14.13898, 
49.29887, 14.14339, 
49.29826, 14.14432, 
49.29725, 14.14590, 
49.29691, 14.14655, 
49.29668, 14.14717, 
49.29643, 14.14797, 
49.29623, 14.14886, 
49.29611, 14.14977, 
49.29608, 14.15032, 
49.29606, 14.15069, 
49.29613, 14.15349, 
49.29618, 14.15625, 
49.29612, 14.15783, 
49.29607, 14.15849, 
49.29590, 14.15991, 
49.29587, 14.16033, 
49.29554, 14.16202, 
49.29520, 14.16337, 
49.29490, 14.16433, 
49.29454, 14.16533, 
49.29421, 14.16612, 
49.29363, 14.16731, 
49.29317, 14.16808, 
49.29264, 14.16887, 
49.29187, 14.16975, 
49.29088, 14.17065, 
49.28991, 14.17132, 
49.28928, 14.17163, 
49.28769, 14.17230, 
49.28701, 14.17264, 
49.28634, 14.17303, 
49.28563, 14.17350, 
49.28483, 14.17411, 
49.28426, 14.17461, 
49.28345, 14.17544, 
49.28281, 14.17618, 
49.28217, 14.17698, 
49.28052, 14.17890, 
49.27949, 14.18002, 
49.27842, 14.18108, 
49.27725, 14.18221, 
49.27613, 14.18319, 
49.27485, 14.18423, 
49.27356, 14.18520, 
49.27071, 14.18711, 
49.25208, 14.19888, 
49.24980, 14.20041, 
49.23934, 14.20734, 
49.22408, 14.21739, 
49.22315, 14.21794, 
49.22247, 14.21827, 
49.22170, 14.21857, 
49.22103, 14.21877, 
49.22034, 14.21892, 
49.21937, 14.21904, 
49.21878, 14.21907, 
49.21774, 14.21900, 
49.21712, 14.21891, 
49.21660, 14.21880, 
49.21607, 14.21865, 
49.21514, 14.21830, 
49.21470, 14.21810, 
49.21390, 14.21768, 
49.21312, 14.21715, 
49.21236, 14.21657, 
49.21170, 14.21601, 
49.21028, 14.21476, 
49.20900, 14.21360, 
49.20723, 14.21208, 
49.20535, 14.21040, 
49.20474, 14.20989, 
49.20426, 14.20960, 
49.20385, 14.20939, 
49.20328, 14.20919, 
49.20258, 14.20908, 
49.20204, 14.20910, 
49.20152, 14.20919, 
49.20116, 14.20930, 
49.20081, 14.20945, 
49.20039, 14.20967, 
49.19749, 14.21152, 
49.19712, 14.21170, 
49.19674, 14.21186, 
49.19626, 14.21200, 
49.19575, 14.21208, 
49.19525, 14.21210, 
49.19496, 14.21208, 
49.19448, 14.21199, 
49.19400, 14.21185, 
49.19351, 14.21162, 
49.19305, 14.21136, 
49.19135, 14.21013, 
49.18399, 14.20468, 
49.18258, 14.20358, 
49.18119, 14.20233, 
49.18028, 14.20147, 
49.17245, 14.19429, 
49.17128, 14.19326, 
49.16833, 14.19058, 
49.16762, 14.18999, 
49.16700, 14.18959, 
49.16658, 14.18938, 
49.16614, 14.18919, 
49.16571, 14.18906, 
49.16517, 14.18895, 
49.16463, 14.18890, 
49.16424, 14.18890, 
49.16385, 14.18894, 
49.16347, 14.18900, 
49.16309, 14.18910, 
49.16265, 14.18926, 
49.16222, 14.18945, 
49.16174, 14.18972, 
49.16125, 14.19002, 
49.15658, 14.19301, 
49.15485, 14.19406, 
49.15332, 14.19489, 
49.15184, 14.19554, 
49.15001, 14.19618, 
49.14956, 14.19630, 
49.14840, 14.19654, 
49.14711, 14.19674, 
49.14657, 14.19679, 
49.14593, 14.19684, 
49.14387, 14.19692, 
49.13995, 14.19697, 
49.13774, 14.19707, 
49.13674, 14.19718, 
49.13578, 14.19733, 
49.13481, 14.19753, 
49.13429, 14.19767, 
49.13329, 14.19797, 
49.13209, 14.19841, 
49.13073, 14.19900, 
49.12865, 14.19999, 
49.12524, 14.20164, 
49.12476, 14.20190, 
49.12434, 14.20217, 
49.12406, 14.20239, 
49.12378, 14.20264, 
49.12345, 14.20297, 
49.12314, 14.20334, 
49.12284, 14.20372, 
49.12257, 14.20415, 
49.12153, 14.20592, 
49.10850, 14.22632, 
49.10827, 14.22674, 
49.10787, 14.22760, 
49.10610, 14.23201, 
49.10355, 14.23831, 
49.10337, 14.23865, 
49.10033, 14.24333, 
49.09909, 14.24518, 
49.08436, 14.26428, 
49.08241, 14.26677, 
49.08162, 14.26785, 
49.08127, 14.26836, 
49.08094, 14.26889, 
49.08049, 14.26971, 
49.08008, 14.27058, 
49.07980, 14.27123, 
49.07954, 14.27190, 
49.07930, 14.27262, 
49.07908, 14.27335, 
49.07866, 14.27498, 
49.07798, 14.27784, 
49.07753, 14.27958, 
49.07706, 14.28106, 
49.07669, 14.28206, 
49.07624, 14.28320, 
49.07575, 14.28430, 
49.07510, 14.28563, 
49.07467, 14.28639, 
49.07398, 14.28753, 
49.07328, 14.28864, 
49.07225, 14.29013, 
49.07088, 14.29202, 
49.07005, 14.29312, 
49.06979, 14.29342, 
49.06931, 14.29389, 
49.05462, 14.31335, 
49.05435, 14.31384, 
49.05337, 14.31638, 
49.05083, 14.32321, 
49.05043, 14.32396, 
49.04919, 14.32594, 
49.04850, 14.32681, 
49.04764, 14.32771, 
49.04720, 14.32820, 
49.04644, 14.32911, 
49.04526, 14.33099, 
49.04472, 14.33206, 
49.04451, 14.33253, 
49.04413, 14.33353, 
49.04379, 14.33456, 
49.04343, 14.33573, 
49.03663, 14.35534, 
49.03533, 14.35926, 
49.03512, 14.35983, 
49.03496, 14.36012, 
49.03461, 14.36039, 
49.03361, 14.36093, 
49.03341, 14.36112, 
49.03324, 14.36141, 
49.02798, 14.37704, 
49.02415, 14.38965, 
49.01923, 14.40599, 
49.01918, 14.40629, 
49.01909, 14.40892, 
49.01901, 14.40978, 
49.01711, 14.42609, 
49.01632, 14.43269, 
49.01617, 14.43388, 
49.01602, 14.43472, 
49.01581, 14.43558, 
49.01543, 14.43672, 
49.01508, 14.43751, 
49.01483, 14.43802, 
49.01446, 14.43865, 
49.01413, 14.43908, 
49.01314, 14.44023, 
49.01130, 14.44246, 
49.00930, 14.44505, 
49.00824, 14.44645, 
49.00711, 14.44806, 
49.00518, 14.45095, 
49.00458, 14.45166, 
49.00427, 14.45193, 
49.00404, 14.45206, 
49.00392, 14.45208, 
49.00385, 14.45197, 
49.00375, 14.45190, 
49.00365, 14.45186, 
49.00355, 14.45186, 
49.00341, 14.45192, 
49.00329, 14.45205, 
49.00322, 14.45219, 
49.00318, 14.45236, 
49.00317, 14.45253, 
49.00314, 14.45273, 
49.00303, 14.45290, 
49.00282, 14.45310, 
49.00250, 14.45331, 
49.00172, 14.45365, 
48.99721, 14.45518, 
48.99465, 14.45607, 
48.99230, 14.45687, 
48.99221, 14.45689, 
48.99185, 14.45700, 
48.99175, 14.45706, 
48.99050, 14.45749, 
48.99020, 14.45768, 
48.98980, 14.45805, 
48.98965, 14.45822, 
48.98947, 14.45851, 
48.98917, 14.45914, 
48.98858, 14.46067, 
48.98843, 14.46099, 
48.98813, 14.46138, 
48.98775, 14.46170, 
48.98745, 14.46185, 
48.98725, 14.46191, 
48.98673, 14.46188, 
48.98630, 14.46172, 
48.98442, 14.46085, 
48.98392, 14.46073, 
48.98343, 14.46069, 
48.98311, 14.46070, 
48.98280, 14.46080, 
48.98251, 14.46095, 
48.98221, 14.46114, 
48.98001, 14.46284, 
48.97890, 14.46360, 
48.97797, 14.46400, 
48.97777, 14.46411, 
48.97471, 14.46492, 
48.97140, 14.46571, 
48.97064, 14.46588, 
48.97054, 14.46590, 
48.97026, 14.46586, 
48.96989, 14.46586, 
48.96964, 14.46581, 
48.96953, 14.46576, 
48.96921, 14.46557, 
48.96878, 14.46521, 
48.96851, 14.46497, 
48.96380, 14.45877, 
48.96308, 14.45779, 
48.96303, 14.45773, 
48.96305, 14.45765, 
48.96305, 14.45756, 
48.96303, 14.45748, 
48.96298, 14.45743, 
48.96293, 14.45741, 
48.96282, 14.45748, 
48.96099, 14.45503, 
48.96039, 14.45434, 
48.96002, 14.45407, 
48.95968, 14.45387, 
48.95935, 14.45377, 
48.95902, 14.45374, 
48.95863, 14.45377, 
48.95457, 14.45499, 
48.95400, 14.45512, 
48.95350, 14.45520, 
48.95324, 14.45519, 
48.95296, 14.45511, 
48.95263, 14.45498, 
48.95059, 14.45374, 
48.95009, 14.45353, 
48.94969, 14.45345, 
48.94783, 14.45315, 
48.94746, 14.45307, 
48.94711, 14.45294, 
48.94653, 14.45265, 
48.94467, 14.45155, 
48.94276, 14.45033, 
48.94106, 14.44936, 
48.94039, 14.44903, 
48.93909, 14.44845, 
48.93804, 14.44812, 
48.93698, 14.44784, 
48.93603, 14.44765, 
48.93505, 14.44754, 
48.93429, 14.44750, 
48.93277, 14.44750, 
48.93059, 14.44765, 
48.92989, 14.44767, 
48.92947, 14.44765, 
48.92889, 14.44758, 
48.92825, 14.44743, 
48.92762, 14.44722, 
48.92729, 14.44707, 
48.92697, 14.44691, 
48.92585, 14.44626, 
48.92483, 14.44530, 
48.92448, 14.44491, 
48.92385, 14.44408, 
48.92326, 14.44318, 
48.92269, 14.44216, 
48.92245, 14.44167, 
48.92175, 14.43996, 
48.92141, 14.43917, 
48.92090, 14.43815, 
48.92054, 14.43756, 
48.92022, 14.43714, 
48.91983, 14.43673, 
48.91942, 14.43637, 
48.91902, 14.43611, 
48.91860, 14.43591, 
48.91809, 14.43574, 
48.91757, 14.43564, 
48.91707, 14.43565, 
48.91657, 14.43573, 
48.91605, 14.43590, 
48.91554, 14.43616, 
48.91501, 14.43654, 
48.91450, 14.43697, 
48.91334, 14.43807, 
48.91195, 14.43925, 
48.91124, 14.43972, 
48.91055, 14.44014, 
48.90938, 14.44068, 
48.90817, 14.44106, 
48.90735, 14.44122, 
48.90651, 14.44130, 
48.90542, 14.44129, 
48.90432, 14.44115, 
48.90328, 14.44088, 
48.90040, 14.43980, 
48.89865, 14.43912, 
48.89636, 14.43828, 
48.89197, 14.43656, 
48.89129, 14.43642, 
48.89076, 14.43641, 
48.89044, 14.43645, 
48.89011, 14.43657, 
48.88976, 14.43674, 
48.88937, 14.43700, 
48.88907, 14.43724, 
48.88711, 14.43925, 
48.88670, 14.43971, 
48.88623, 14.44028, 
48.88476, 14.44250, 
48.88458, 14.44283, 
48.88429, 14.44389, 
48.88424, 14.44417, 
48.88419, 14.44460, 
48.88412, 14.44500, 
48.88407, 14.44517, 
48.88399, 14.44534, 
48.88363, 14.44589, 
48.88226, 14.44786, 
48.88216, 14.44799, 
48.88207, 14.44808, 
48.88187, 14.44821, 
48.87711, 14.45053, 
48.87641, 14.45074, 
48.87453, 14.45104, 
48.87416, 14.45115, 
48.87069, 14.45259, 
48.86935, 14.45331, 
48.86918, 14.45341, 
48.86841, 14.45398, 
48.86807, 14.45413, 
48.86291, 14.45574, 
48.86261, 14.45585, 
48.86215, 14.45605, 
48.86179, 14.45613, 
48.85630, 14.45655, 
48.85485, 14.45661, 
48.85448, 14.45659, 
48.84683, 14.45549, 
48.84335, 14.45502, 
48.84197, 14.45484, 
48.84161, 14.45481, 
48.84129, 14.45481, 
48.84084, 14.45487, 
48.84038, 14.45500, 
48.83747, 14.45617, 
48.83710, 14.45627, 
48.83672, 14.45632, 
48.83624, 14.45632, 
48.83236, 14.45608, 
48.83120, 14.45613, 
48.83003, 14.45634, 
48.82733, 14.45688, 
48.82383, 14.45763, 
48.81730, 14.45946, 
48.81521, 14.46011, 
48.81467, 14.46022, 
48.81416, 14.46028, 
48.81342, 14.46017, 
